product_url,product_name,brand,mrp,sale_price,discount_percentage,star_rating,no_of_reviews,general_information,warranty,installation_demo_information,performance_features_information,cooking_features_information,power_features_information,dimensions_information,Model Name,Type,Capacity,Color,Control Type,Mount Type,Warranty Summary,Power Output,Power Requirement,Width,Height,Weight,Power Levels,Preheat,Timer,Defrost,Steam Cook,Reheat,Alarm,Child Lock,Overheat Protection,Racks & Trays Available
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmfyxtwtycuuhbj?pid=MRCEYFU68WZK4D8H,"SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",SAMSUNG,"17,090","13,200",22,4,28,"{'In The Box': 'Quick Guide Label Crusty Plate\n1 Microwave Oven Wire Rack\nPower Steam Bowl', 'Brand': 'SAMSUNG', 'Model Name': 'CE77JD-QB/TL', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Display Type': 'LED', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron'},"{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Temperature Range': '40 to 200 DegreeC', 'Other Performance Features': 'Auto Programs'}","{'Memory Function': 'No', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Wire Rack', 'Other Convenience Features': 'Curd in 35 mins'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1100 W', 'Power Consumption - Convection': '1700 W', 'Power Consumption - Microwave': '1200 W', 'Other Power Features': 'Power Consumption (Maximum): 2350 W'}","{'Width': '489 mm', 'Height': '282 mm', 'Depth': '444 mm', 'Turntable Diameter': '255 mm', 'Cavity Width': '330 mm', 'Cavity Height': '211 mm', 'Cavity Depth': '309 mm', 'Weight': '15 kg'}",CE77JD-QB/TL,Convection,21 L,Black,Touch Key Pad (Membrane),,1 year on Product and 4 years extended on Magnetron,800 W,"AC 230 V, 50 Hz",489 mm,282 mm,15 kg,6,Yes,Yes,Yes,No,,,Yes,,Wire Rack
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itmd96f00c694a06?pid=MRCFKRJ9UVHRR85W,"SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",SAMSUNG,"19,990","18,893",5,3.6,7,"{'In The Box': 'MICROWAVE,MANAUL.WARRANTY CARD', 'Brand': 'SAMSUNG', 'Model Name': 'MC28M6036CK/TL', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2020'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '1400 W'},"{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '46.3 cm', 'Weight': '17.9 kg'}",MC28M6036CK/TL,Convection,28 L,Black,Touch Key Pad (Membrane),,,1400 W,,51.7 cm,31 cm,17.9 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itmf64jskk6yvwdd?pid=MRCF64JSECGP934R,"SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",SAMSUNG,"26,250","21,800",16,4.6,27,"{'In The Box': 'Wire�Rack\nCrusty�Plate\nUser�Manual\nGlass�Turn�Table\nRoller�Ring\nMicrowave�Oven', 'Brand': 'SAMSUNG', 'Model Name': 'MC32K7056QT/TL', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black, Grey', 'Shade': 'Black', 'Control Type': 'Jog Dial, Feather Touch', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron'},"{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'No', 'Defrost': 'Yes'}",{'Not available'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '523 mm', 'Height': '309 mm', 'Depth': '480 mm', 'Weight': '20 kg'}",MC32K7056QT/TL,Convection,32 L,"Black, Grey","Jog Dial, Feather Touch",,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",523 mm,309 mm,20 kg,,Yes,No,Yes,,,,,,
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmfef1bba942fd9?pid=MRCGJZYUKXYHUVB6,"SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",SAMSUNG,"14,590","11,200",23,0,0,"{'In The Box': '1 Microwave Oven, Wire Rack and Quick Guide Label', 'Brand': 'SAMSUNG', 'Model Name': 'CE76JD-B1/XTL', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top'}","{'Warranty Summary': '1 Year Warranty on Product from Samsung', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door or Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is Not Used According to the Instructions Given in the Instruction Manual, Modification or Alteration of Any Nature is Made in the Electrical Circuitry or Physical Construction of the Set, Site (Premises Where the Product is Kept) Conditions That Do Not Confirm to the Recommended Operating Conditions of the Machine, Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centres or Purchaser's Residence""}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Reheat': 'Yes'}","{'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1200 W', 'Power Consumption - Convection': '1700 W', 'Power Consumption - Microwave': '1150 W'}","{'Width': '33 cm', 'Height': '21.1 cm', 'Depth': '30.9 cm', 'Cavity Width': '33 cm', 'Cavity Height': '21.1 cm', 'Cavity Depth': '30.9 cm', 'Weight': '15 kg'}",CE76JD-B1/XTL,Convection,21 L,Black,Touch Key Pad (Membrane),Counter Top,1 Year Warranty on Product from Samsung,800 W,"AC 230 V, 50 Hz",33 cm,21.1 cm,15 kg,6,Yes,Yes,Yes,No,Yes,,Yes,Yes,
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itme0f8fee56cf5a?pid=MRCGJZYU8KQFGAC4,"SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",SAMSUNG,"31,990","22,300",30,0,0,"{'In The Box': '1 Microwave Oven, Wire Rack and Quick Guide Label', 'Brand': 'SAMSUNG', 'Model Name': 'MC32A7056CK/TL', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Feather Touch, Jog Dial', 'Mount Type': 'Counter Top'}","{'Warranty Summary': '1 Year Warranty on Product from Samsung', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door or Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is Not Used According to the Instructions Given in the Instruction Manual, Modification or Alteration of Any Nature is Made in the Electrical Circuitry or Physical Construction of the Set, Site (Premises Where the Product is Kept) Conditions That Do Not Confirm to the Recommended Operating Conditions of the Machine, Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centres or Purchaser's Residence""}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Reheat': 'Yes', 'Other Performance Features': 'Various Cooking Mode, Preheat, Eco Mode, Slimfry, Child Safety Lock'}","{'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W'}","{'Width': '52.3 cm', 'Height': '30.9 cm', 'Depth': '48.6 cm', 'Cavity Width': '37.3 cm', 'Cavity Height': '23.3 cm', 'Cavity Depth': '36.3 cm', 'Weight': '20 kg'}",MC32A7056CK/TL,Convection,32 L,Black,"Feather Touch, Jog Dial",Counter Top,1 Year Warranty on Product from Samsung,900 W,"AC 230 V, 50 Hz",52.3 cm,30.9 cm,20 kg,6,Yes,Yes,Yes,No,Yes,,Yes,Yes,
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itm141318bf537bb?pid=MRCGTCZC4Q6TWZHR,"SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",SAMSUNG,"17,990","16,000",11,0,0,"{'In The Box': '1 MICRO WAVE', 'Brand': 'SAMSUNG', 'Model Name': 'MC28A5033CK', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Touch Key Pad (Membrane)'}",{'Not available'},{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '1400 W'},"{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '47 cm', 'Weight': '18 kg'}",MC28A5033CK,Convection,28 L,Black,Touch Key Pad (Membrane),,,1400 W,,51.7 cm,31 cm,18 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/samsung-28-l-slim-fry-hot-blast-convection-microwave-oven/p/itmf6tvfjekcybp2?pid=MRCF6TVFXQEKHMHZ,"SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",SAMSUNG,"17,599","17,599",0,4.4,269,"{'In The Box': 'Roller Ring\nWire Rack\nGlass Turn Table\nUser Manual with Warranty Card\n1 Microwave Oven', 'Brand': 'SAMSUNG', 'Model Name': 'MC28M6035CK/TL', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Tact (Buttons), Jog Dial', 'Display Type': 'LED', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron'},{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Temperature Range': '40 - 200 DegreeC'}","{'Memory Function': 'No', 'Deodorizer': 'No', 'Child Lock': 'Yes', 'Other Convenience Features': 'Power Defrost, Clock, 30 Sec Plus, Eco Mode, Auto Programs, Sound On/Off, Slim Fry'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W', 'Other Power Features': 'Maximum Power Consumption: 2900 W'}","{'Width': '517 mm', 'Height': '310 mm', 'Depth': '463 mm', 'Turntable Diameter': '318 mm', 'Cavity Width': '358 mm', 'Cavity Height': '235.5 mm', 'Cavity Depth': '327 mm', 'Weight': '17.9 kg', 'Other Dimensions': 'Weight (Shipping): 21.5 kg, Loading Quantity (20/40 ft): 251 / 511 Sets, Shipping (W x H x D): 586 x 371 x 518 mm'}",MC28M6035CK/TL,Convection,28 L,Black,"Tact (Buttons), Jog Dial",,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",517 mm,310 mm,17.9 kg,6,Yes,Yes,Yes,No,,,Yes,,
https://www.flipkart.com/voltas-beko-17-l-solo-microwave-oven/p/itmf02d100576c08?pid=MRCG6F6JHYQFZAPJ,"Voltas Beko 17 L Solo Microwave Oven  (MS17WM, WHITE)",Voltas Beko,"6,590","4,990",24,4.2,54,"{'In The Box': '1', 'Brand': 'Voltas Beko', 'Model Name': 'MS17WM', 'Type': 'Solo', 'Capacity': '17 L', 'Color': 'White', 'Shade': 'WHITE', 'Control Type': 'Jog Dial', 'Series': 'MS17WM', 'Manufacturing Year': '2021'}",{'Not available'},{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}",{'Not available'},"{'Power Output': '700 W', 'Power Requirement': '700'}","{'Width': '48 cm', 'Height': '29 cm', 'Depth': '38 cm', 'Weight': '11 kg'}",MS17WM,Solo,17 L,White,Jog Dial,,,700 W,700,48 cm,29 cm,11 kg,,Yes,Yes,Yes,Yes,Yes,,,,
https://www.flipkart.com/voltas-beko-20-l-smart-solo-microwave-oven/p/itm72f72a1c786e7?pid=MRCG6F5ZTYYQGD8U,"Voltas Beko 20 L Smart Solo Microwave Oven  (MS20MPW10, White)",Voltas Beko,"6,800","5,999",11,4.4,29,"{'In The Box': '1 pcs', 'Brand': 'Voltas Beko', 'Model Name': 'MS20MPW10', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'White, Black', 'Shade': 'White', 'Control Type': 'Jog Dial', 'Manufacturing Year': '2021'}","{'Warranty Summary': '1 year comprehensive + additional 01 year on Magnetron', 'Covered in Warranty': 'Warranty of the product is limited to manufacturing defects Only', 'Not Covered in Warranty': 'Warranty does not cover any external accessories, damage caused to the product due to improper installation by customer.', 'Warranty Service Type': 'On-site Service. Customer Needs to Call the Voltas Beko Call Center On 18605994444 , Service Engineer Will Come to the Site to Get the Product Repaired or Inspected.'}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '45 cm', 'Height': '25 cm', 'Depth': '32 cm', 'Weight': '8 kg'}",MS20MPW10,Solo,20 L,"White, Black",Jog Dial,,1 year comprehensive + additional 01 year on Magnetron,800 W,,45 cm,25 cm,8 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/voltas-beko-25-l-smart-convection-microwave-oven/p/itm7db69149e67f6?pid=MRCGGY8DHKGMAGQA,"Voltas Beko 25 L Smart Convection Microwave Oven  (MC25BD, Black)",Voltas Beko,"13,990","9,690",30,0,0,"{'In The Box': '1 Microwave Oven 1 User Manual with Warranty Card', 'Brand': 'Voltas Beko', 'Model Name': 'MC25BD', 'Type': 'Convection', 'Capacity': '25 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Feather Touch'}",{'Not available'},{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '1400 W'},"{'Width': '48.3 cm', 'Height': '41.4 cm', 'Depth': '28.1 cm', 'Weight': '16 kg'}",MC25BD,Convection,25 L,Black,Feather Touch,,,1400 W,,48.3 cm,41.4 cm,16 kg,,Yes,Yes,Yes,,,,,,
